"id","description","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","number_of_reviews","review_scores_rating","cancellation_policy","reviews_per_month","price"
"2391218","Clean & spacious apartment in awesome neighborhood! Tons of restaurants/cafes/bars, 2 blocks from McCarren Park, 1 block from train,  3 stops from Manhattan. Private bedroom with access to other rooms. Lots of closet space and sunlight! I have a lovable dog :) Clean & spacious apartment in excellent neighborhood! WHERE: Greenpoint, Brooklyn bordering North Williamsburg NEIGHBORHOOD:  Tons of restaurants/cafes/bars, 2 blocks from McCarren Park (pool, concerts, Farmer's Market, etc...), laundry on the next block and only 1 block from the train.   Private bedroom with access to most of the  apartment. Lots of closet space and sunlight!  Great amount of space for a NY apartment! APARTMENT:  Has two separate entrances.  Bedrooms are on opposite sides of the apt. Yours is near the kitchen and bathroom and faces backyards.   There are multiple sitting areas and a dining table.   Plenty of sunlight with windows in every room. BEDROOM: It is small with a double/full bed which can accommodate tw","12213604","2014-02-13","within a few hours","100%","","f","1.0","{email, phone, reviews, kba}","t","Greenpoint","Apartment","Private room","2","1.0","1.0","1.0","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Pets live on this property,Dog(s),Heating,Smoke detector,Carbon monoxide detector,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Long term stays allowed}","1","2","48.0","94.0","moderate","1.1","$80.00"
"8652556","Boreum Hill Bklyn, Charming, Quiet Clean 1920s 4-fl walk-up rooming house w/4 private rms w/ locks, & 2 new shared baths. BAM, Barclays Center, Atlantic Terminal. New beds, fridges, Wi-Fi, & Pacific St. views. No kitchens. 75 ft from 9 Major Subways. This is a lovingly cared for old-fashioned furnished rooming house. There are four rental rooms—two on the 3rd floor and two on the 4th floor. The room you just clicked on is the Queen (double) Room located on the 3rd floor.  Each floor has 1 small room with a twin bed for 1 traveler, and one larger room with a queen (double) bed for up to 2 travelers. There is a newly renovated bathroom w/ shower on each floor that is shared by the two rooms. All of the rooms are completely separate, private, and have their own locked doors, much like a hotel. They are all extremely clean and quiet. All of the rooms are airy, peaceful, calm, and cozy. Each has a new bed, new mattress, and a new refrigerator. There are no cooking facilities in the building","44924546","2015-09-23","within an hour","91%","","f","4.0","{email, phone, reviews, jumio}","t","Boerum Hill","Apartment","Private room","2","1.0","1.0","1.0","Real Bed","{Wireless Internet,Air conditioning,Heating,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","1","98.0","96.0","moderate","4.23","$83.00"
"18722657","Our gorgeous three bedroom offers easy accessibility to the city while offering an authentic taste of colorful Brooklyn! It's a haven with great Caribbean food and a booming hipster culture. Public transportation is nearby, and Brooklyn Museum and public parks and botanical gardens are right around the corner. This space is a fully renovated 3rd floor walkup, with hardwood flooring throughout. In the kitchen and bathroom, beautiful stone floors and exposed brick complement the stainless steal appliances. The Kitchen is equipped with blenders, Keurig, SodaStream, food processors and a dishwasher, while the highlight of the bathroom is the rainfall shower-head. Hi, Guests have access to the whole apartment -- living room equipped with full cable TV and high-speed wireless internet, kitchen, bathroom. This space is ideal for guests who are independent, as I'll be gone the duration of their stay. However, guests will be sharing the three-bedroom apartment with two young professional wome","28648021","2015-03-02","","","","f","1.0","{email, phone, reviews, kba}","t","Crown Heights","Apartment","Private room","1","1.0","1.0","1.0","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Free parking on premises,Breakfast,Heating,Smoke detector,First aid kit,Essentials,Shampoo,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Well-lit path to entrance,Step-free access,Accessible-height bed}","1","3","1.0","100.0","strict","0.22","$41.00"
"7472465","Spacious, light-filled apartment close to bars, restaurants and subway. Has balcony, rooftop, gym and games room in building. Great location close to Bedford Avenue and McCarren Park. 15 minutes to Union Square on the subway. Large 1-bedroom by New York standards, close to public transport (an easy ride to Manhattan), and a fun area to stay in. The entire apartment is available for use. It accommodates a baby/newborn however if this is not required we will pack everything away. We are more than happy to offer suggestions for restaurants, bars and great things to do in the area. Fantastic, friendly neighborhood with so many great bars, cafes and restaurants. Smorgasburg market on the weekend is a great way to experience food from local restaurants in a fun, outdoor setting. Literally across the road from the Lorimer/Metropolitan L and G trains. 15 minute subway ride to Union Square. If you wish to have more guests stay and use the sofa bed in the living room it will cost an extra $50 pe","3700637","2012-09-28","","","","f","1.0","{email, phone, reviews, jumio, work_email}","t","Williamsburg","Apartment","Entire home/apt","2","1.0","1.0","1.0","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Gym,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo}","2","3","1.0","100.0","moderate","0.04","$200.00"
"18916048","Cozy bedroom and large shared living room in Hells Kitchen, within walking distance to the multiple train stations (BD, CE, NQR, 1), Time Square, Lincoln Center, and Central Park West Doorman elevator apartment Kitchen, living area, dining area, kitchen supplies. My roommate lives in the other room and will be around in the evenings and weekends to hang when not at work. Very central to multiple train stations and there are plenty of good restaurants in the area. You can get to most of Manhattan by subway without transferring.","24675834","2014-12-09","within a few hours","100%","","f","2.0","{email, phone, facebook, reviews, kba, work_email}","t","Hell's Kitchen","Apartment","Private room","2","1.0","1.0","1.0","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50,Bathtub}","1","3","6.0","100.0","moderate","1.68","$85.00"
"6599302","*Summer Sublet in Manhattan, Harlem Available August 11th-17th  Not just a room! An entire 1 bedroom top-floor apartment, facing a park, all the comforts included! (Elevator, wifi, tv, A/C, water, electricity, parking, great transportation) Lovely, large, clean 1 bedroom/ 1 bathroom apartment, just renovated, hardwood floors, completely newly furnished, sunny all day (check out the pics)!  Top floor (6th) with elevator, in a nice building facing a park (amazing view!). Separate large bedroom (queen size bed), separate kitchen completely equipped (microwave, mixer, toaster-oven, coffee-machine...). Large living room with TV, and very comfortable queen size pull-out couch and dining area for four people. Plenty of storage space. 1 block away from the express D train - only 20 mins to midtown (Columbus Circle 59th st and Times Square 42nd st). Bus also close by. Supermarket and laundry just round the corner. Close to City College & Columbia. Safe, quite area and neighborhood. We love it h","15386409","2014-05-11","within a few hours","100%","","f","1.0","{email, phone, facebook, reviews, jumio}","t","Harlem","Apartment","Entire home/apt","2","1.0","1.0","1.0","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Elevator,Buzzer/wireless intercom,Heating,Smoke detector,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","3","3.0","93.0","strict","0.12","$80.00"
"811129","You cannot beat this location, it's between Chelsea and Midtown West, which is a great residential neighborhood, quiet at night and in less than 5 minutes you'll be at Madison Square Garden, Macys, Empire State building! I would like to sublet my ROOM for the holidays. It is a warm and cosy room and it has the best amazing location in the heart of Manhattan (border of Chelsea and Midtown West). Yet it is very safe and quiet especially at night being located on a residential street looking on the backyard not on the street side. It will be available on December 18th till January 7th. The room is fully furnished with internet and has its own entrance and a kitchenette (stove, fridge and sink). Madison Square Park, Penn Station and 34th street shopping area(Macy's  etc…) are all in the neighborhood as well as most of the major train lines like the A,C,E,1,2 and 3 trains while R,Q,N,F,M,B and D are 3 blocks away. Empire State building is 8 minutes walk from the building. No PETS and NO SMO","4265416","2012-11-27","","","","f","2.0","{email, phone, reviews}","f","Chelsea","Apartment","Shared room","1","1.0","1.0","1.0","Real Bed","{Internet,Kitchen,Indoor fireplace,Heating,Smoke detector,Fire extinguisher,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","7","1.0","100.0","moderate","0.05","$80.00"
"13316545","My place is close to 2,5 Train. 20 minutes from Downtown Brooklyn- 30-45 minutes Manhattan . You’ll love my place because of It is close to transportation and quiet. Near police station and hospital.... authentic Caribbean food. Close to Prospect Park and Grand Army Plaza.. My place is good for couples, solo adventurers, and big groups.","75281770","2016-06-01","","","","f","1.0","{email, phone, reviews}","f","East Flatbush","Apartment","Entire home/apt","4","1.0","1.0","1.0","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Elevator,Smoke detector,Carbon monoxide detector,Safety card,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","2","1.0","80.0","moderate","0.06","$77.00"
"19786915","Private entrance clean and spacious apartment in private house on a clean and quiet block. 10 minutes from JFK and walking distance to the mall and restaurants. close to Long Island Rail Road and buses. private kitchen and bathroom. no stove . electric   microwave cooking available Clean and quiet relaxing atmosphere Guess access to thier apartment I give guests thier space. I can be reached by  phone or text I love living here. We all watch out for each other. The neighborhood is safe and quiet. We have buses to take you to Manhattan or the subway. Also there is the long island railroad.","86892032","2016-07-30","within an hour","100%","","f","1.0","{email, phone, google, reviews, kba}","t","Rosedale","House","Entire home/apt","6","1.0","0.0","1.0","Real Bed","{TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Suitable for events,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Hangers,Iron,Private entrance}","2","1","9.0","93.0","moderate","4.15","$70.00"
"14265052","We are just around Broadway theaters, Hudson River Park, a few minutes from Central Park and Time Square. The location is so convenient that you can rapidly go to any part of the city. Every night, you will be able to admire a beautiful sunset on the roof top. The 9th avenue is rich in bars, restaurants, with an incredible variety of food. Welcome in Hell’s Kitchen ! Private room in a modern, spacious and lightly 1200ft² apartment in Hell's Kitchen. When you’re coming to New York on holiday, Hell’s Kitchen is a fantastic area to stay in. You’ll have easy access to great restaurants and shops, but the neighborhood is also an ideal base to explore the rest of Manhattan. You’ll be close to Times Square, Central Park, the Empire State Building and more! Hell’s Kitchen’s residential vibe will ensure you feel right at home. By staying in a Midtown West furnished apartment you’ll have the chance to live among the locals and truly be a part of this exciting Manhattan area. If you’re staying in","33518883","2015-05-16","within an hour","100%","","f","4.0","{email, phone, facebook, google, reviews, jumio}","t","Hell's Kitchen","Apartment","Private room","2","1.0","1.0","1.0","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Oven}","1","1","15.0","92.0","strict","1.06","$90.00"
