"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","cancellation_policy","price"
"7021906","28770702","2015-03-04","within a few hours","100%","100%","t","4","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']","t","Adams","House","Entire home/apt","12","3.5","5","7","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","1","3","strict","$465.00"
"7618605","5326074","2013-03-04","within a few hours","100%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']","t","Adams","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","1","flexible","$175.00"
"10234558","31887689","2015-04-25","within an hour","100%","N/A","f","1","['email', 'phone', 'facebook', 'reviews']","f","Adams","Condominium","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Hair Dryer}","0","1","flexible","$50.00"
"7021702","36805437","2015-06-26","N/A","N/A","N/A","f","1","['email', 'phone']","f","Adams","Apartment","Private room","2","1.0","1","1","Real Bed","{}","1","1","flexible","$60.00"
"7680439","1612983","2012-01-16","within a few hours","100%","100%","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Adams","House","Private room","2","1.0","1","1","Pull-out Sofa","{Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Breakfast,Pets live on this property,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron}","1","1","flexible","$59.00"
"4258515","841009","2011-07-19","within an hour","90%","100%","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Adams","Apartment","Private room","4","1.0","1","4","Real Bed","{TV,Air Conditioning,Wheelchair Accessible,Kitchen,Free Parking on Premises,Gym,Pets live on this property,Elevator in Building,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials}","2","1","strict","$47.00"
"1148517","6296335","2013-05-08","within a day","100%","100%","f","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","Adams","House","Entire home/apt","4","1.0","2","2","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Essentials,Shampoo}","4","2","moderate","$145.00"
"2487892","1343908","2011-10-27","within a few hours","100%","100%","f","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","Adams","House","Private room","2","1.0","1","1","Futon","{Internet,Wireless Internet,Pets live on this property,Cat(s),Heating,Family/Kid Friendly,Smoke Detector,Shampoo}","1","1","flexible","$70.00"
"3038772","15473800","2014-05-13","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Adams","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pets live on this property,Dog(s),Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","2","moderate","$55.00"
"699460","3587674","2012-09-16","within an hour","100%","100%","t","1","['email', 'phone', 'reviews', 'jumio']","t","Adams","House","Private room","4","1.0","1","2","Real Bed","{Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","2","moderate","$95.00"
"4085439","21066328","2014-09-08","within an hour","100%","100%","f","1","['email', 'phone', 'reviews', 'kba']","t","Adams","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Pets live on this property,Dog(s),Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$125.00"
"8053990","23228606","2014-11-01","within an hour","100%","100%","f","3","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']","t","Adams","House","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","1","moderate","$65.00"
"7011773","23228606","2014-11-01","within an hour","100%","100%","f","3","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']","t","Adams","House","Private room","1","1.0","1","1","Pull-out Sofa","{TV,Internet,Wireless Internet,Kitchen,Essentials}","1","1","flexible","$25.00"
"2467550","811494","2011-07-12","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'google', 'linkedin', 'amex', 'reviews', 'kba']","t","Adams","House","Entire home/apt","4","1.0","0","2","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","5","strict","$40.00"
"2686374","2231298","2012-04-26","within an hour","100%","100%","f","4","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Adams","House","Entire home/apt","6","1.0","3","4","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","4","1","moderate","$149.00"
"1956274","7466082","2013-07-13","within an hour","100%","100%","t","1","['email', 'phone', 'reviews', 'jumio']","t","Adams","Apartment","Entire home/apt","2","1.5","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Dog(s),Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","0","3","strict","$125.00"
"8537192","43954674","2015-09-11","within a day","67%","100%","f","3","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Adams","House","Private room","2","0.5","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","1","1","flexible","$55.00"
"5919096","53050","2009-11-10","within an hour","100%","N/A","t","2","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Adams","Apartment","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","1","5","strict","$129.00"
"6516529","3781927","2012-10-06","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews', 'jumio']","t","Adams","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","1","1","strict","$100.00"
"3294243","4970133","2013-02-05","within a few hours","100%","100%","t","1","['email', 'phone', 'reviews']","f","Adams","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials}","1","2","moderate","$150.00"
"10210971","24709547","2014-12-10","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']","t","Adams","Townhouse","Private room","1","1.0","1","1","Real Bed","{Internet,Wireless Internet,Heating,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Laptop Friendly Workspace}","1","1","flexible","$50.00"
"3584790","2882219","2012-07-09","within a few hours","100%","N/A","f","1","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","Adams","Apartment","Entire home/apt","6","1.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","4","5","moderate","$99.00"
"1266459","2317654","2012-05-07","within a day","100%","100%","f","1","['email', 'phone', 'reviews', 'kba']","t","Adams","Apartment","Entire home/apt","2","1.5","1","1","Real Bed","{Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Washer,Dryer}","2","2","strict","$150.00"
"9098059","43954674","2015-09-11","within a day","67%","100%","f","3","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Adams","Bungalow","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher}","1","2","flexible","$105.00"
"408526","2034501","2012-03-30","within a day","100%","100%","f","2","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Adams","House","Entire home/apt","7","4.0","3","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo}","4","14","strict","$218.00"
"4118282","19071753","2014-07-28","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews', 'jumio', 'kba']","t","Adams","House","Entire home/apt","5","1.5","2","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","1","1","moderate","$80.00"
"6813483","35674639","2015-06-13","within an hour","67%","100%","f","1","['email', 'phone', 'reviews']","f","Adams","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Breakfast,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","2","moderate","$126.00"
"6590264","24500821","2014-12-04","within an hour","100%","100%","f","1","['email', 'phone', 'reviews']","f","Adams","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","strict","$115.00"
"2650482","205007","2010-08-18","within a day","100%","100%","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']","t","Adams","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Shampoo}","1","2","flexible","$225.00"
"20927","79450","2010-02-09","within an hour","100%","100%","t","2","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","Adams","Cabin","Entire home/apt","2","1.0","1","1","Futon","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Smoke Detector,Shampoo}","2","2","moderate","$89.00"
"4395578","430709","2011-03-08","within a day","88%","100%","f","36","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","Adams","House","Entire home/apt","8","2.5","3","5","Real Bed","{Cable TV,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials}","1","3","strict","$225.00"
"4995903","13535511","2014-03-25","N/A","N/A","N/A","f","1","['email', 'phone']","f","Adams","House","Entire home/apt","1","1.0","0","1","Real Bed","{Internet,Wireless Internet,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials}","1","1","flexible","$50.00"
"5549211","28770702","2015-03-04","within a few hours","100%","100%","t","4","['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']","t","Adams","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","1","3","strict","$134.00"
"8240758","15785670","2014-05-20","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Adams","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","1","3","moderate","$75.00"
"6856295","34872403","2015-06-02","within a few hours","90%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Adams","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Hot Tub,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","moderate","$65.00"
"6881188","33225983","2015-05-12","within an hour","100%","100%","f","2","['email', 'phone', 'reviews', 'jumio']","t","Adams","House","Entire home/apt","6","2.5","3","4","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}","1","1","moderate","$375.00"
"1579615","8403307","2013-08-26","within an hour","100%","100%","t","2","['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']","t","Adams","House","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Gym,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher}","2","2","strict","$97.00"
"3766866","19296907","2014-08-01","within a few hours","100%","100%","t","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Adams","Condominium","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","moderate","$145.00"
"2406966","53050","2009-11-10","within an hour","100%","N/A","t","2","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Adams","Apartment","Entire home/apt","5","1.0","2","4","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","5","strict","$129.00"
"4872699","25066447","2014-12-21","within a day","50%","N/A","f","1","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Adams","House","Entire home/apt","6","1.5","3","4","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","1","4","strict","$197.00"
"5470629","28375755","2015-02-26","within a few hours","100%","100%","t","1","['email', 'phone', 'google', 'reviews', 'kba']","t","Adams","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Heating,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Hair Dryer}","2","2","moderate","$120.00"
"2950213","15060417","2014-05-03","within an hour","100%","100%","t","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Adams","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials}","4","2","flexible","$200.00"
"9015088","29133654","2015-03-10","within an hour","100%","100%","f","2","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Adams","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","4","1","moderate","$135.00"
"3979496","4807375","2013-01-22","within a few hours","100%","100%","t","1","['email', 'phone', 'reviews', 'jumio']","t","Adams","House","Private room","2","1.0","1","1","Futon","{TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Indoor Fireplace,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","1","moderate","$70.00"
