"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","price"
"13953640","83082749","2016-07-11","N/A","N/A","N/A","f","1","{email, phone, reviews}","f","40.68345385632954","-73.83377822154854","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Lock on bedroom door,Hangers}","1","1","11","2016-07-30","2016-08-23","95","10","9","10","10","9","10","flexible","0.77","$125.00"
"13265829","2168705","2012-04-18","within a day","100%","N/A","f","1","{email, phone, reviews, jumio}","t","40.68288334727728","-73.86036295023949","House","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","2","13","2016-06-15","2017-05-11","77","9","8","9","9","8","8","strict","0.82","$55.00"
"2371632","10721506","2013-12-19","within an hour","100%","N/A","t","1","{email, phone, reviews, kba}","t","40.67656625330515","-73.84083465375743","Apartment","Entire home/apt","2","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets live on this property,Dog(s),Heating,Family/kid friendly,Essentials,Hair dryer,Iron,translation missing: en.hosting_amenity_50,Private entrance}","1","4","75","2014-04-16","2017-09-10","98","10","10","10","10","9","10","moderate","1.78","$98.00"
"18812810","130983740","2017-05-18","within an hour","100%","N/A","f","1","{email, phone, reviews}","f","40.67863511412281","-73.84596471954293","House","Entire home/apt","4","1.0","1","2","Real Bed","{Family/kid friendly,translation missing: en.hosting_amenity_50,Self Check-In,Lockbox}","4","2","7","2017-06-13","2017-10-01","77","9","8","9","9","9","8","moderate","1.88","$115.00"
"15024889","26924376","2015-01-29","within an hour","100%","N/A","f","2","{email, phone, reviews, kba}","t","40.68285180564305","-73.85247779451306","Apartment","Entire home/apt","5","1.0","2","5","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Heating,Family/kid friendly,Suitable for events,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Shampoo}","1","7","6","2016-09-12","2017-09-05","84","8","10","10","9","8","8","strict","0.47","$85.00"
"17403646","117662200","2017-02-22","within an hour","100%","N/A","f","1","{email, phone, reviews}","f","40.68582158388915","-73.83667335060811","House","Private room","1","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Breakfast,Heating,Washer,Dryer,Smoke detector,Fire extinguisher,Shampoo,Lock on bedroom door,Hair dryer,Iron,Laptop friendly workspace}","1","1","4","2017-04-02","2017-09-30","95","10","10","10","10","9","10","moderate","0.65","$55.00"
"18077042","121093001","2017-03-16","within an hour","100%","N/A","f","1","{email, phone, google, amex, reviews, kba}","t","40.675744617005186","-73.85601279556735","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{Cable TV,Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Keypad,Private entrance,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Step-free access,Wide doorway,Well-lit path to entrance,Step-free access,Step-free access}","2","3","23","2017-04-28","2017-09-28","100","10","10","10","10","10","10","strict","4.34","$81.00"
"20881491","74212097","2016-05-26","within an hour","100%","N/A","f","2","{email, phone, facebook, reviews}","f","40.68304676556998","-73.85764335383931","House","Private room","1","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace}","1","1","8","2017-09-11","2017-09-30","93","9","10","10","10","9","9","flexible","8","$39.00"
"11474664","15145474","2014-05-05","within an hour","100%","N/A","f","2","{email, phone, reviews, kba}","t","40.6816502505058","-73.84557704610943","Apartment","Entire home/apt","5","1.0","2","2","Real Bed","{TV,Cable TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,24-hour check-in,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50,Self Check-In,Smart lock,Baby bath,High chair,Window guards,Pack ’n Play/travel crib}","4","4","36","2016-04-02","2017-09-18","92","9","10","10","10","9","9","strict","1.96","$110.00"
"7725825","40595718","2015-08-05","within a few hours","100%","N/A","f","1","{email, phone, amex, reviews, kba}","t","40.687916285111015","-73.83752235902453","House","Entire home/apt","5","1.0","3","2","Real Bed","{Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Heating,Family/kid friendly,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron}","2","2","15","2015-11-06","2017-09-27","95","9","10","10","10","9","10","moderate","0.64","$79.00"
"5094957","26326122","2015-01-18","within an hour","100%","N/A","t","3","{email, phone, reviews, jumio, offline_government_id, selfie, government_id, identity_manual}","t","40.688194552407204","-73.83945727427401","House","Private room","2","1.5","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Pets live on this property,Dog(s),Heating,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Smart lock}","1","3","154","2015-02-15","2017-09-17","98","10","10","10","10","9","10","strict","4.80","$55.00"
"6023683","31105318","2015-04-12","within an hour","100%","N/A","t","1","{email, phone, reviews}","f","40.67973522186643","-73.8441345281039","House","Entire home/apt","10","2.0","5","8","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Self Check-In,Lockbox}","10","3","37","2015-08-18","2017-09-27","98","10","10","10","10","10","10","strict","1.43","$335.00"
"11496210","15145474","2014-05-05","within an hour","100%","N/A","f","2","{email, phone, reviews, kba}","t","40.68083859922941","-73.84765422175035","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Self Check-In,Keypad,High chair}","2","4","36","2016-03-18","2017-09-08","95","10","10","10","10","9","10","strict","1.91","$87.00"
"5204719","26924376","2015-01-29","within an hour","100%","N/A","f","2","{email, phone, reviews, kba}","t","40.68325265132477","-73.8529538818827","House","Entire home/apt","4","1.0","2","3","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Free parking on premises,Breakfast,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Shampoo}","1","5","22","2015-07-31","2017-09-26","90","9","10","10","10","9","9","strict","0.83","$70.00"
"15008979","94707512","2016-09-11","within an hour","100%","N/A","t","1","{email, phone, reviews}","f","40.67237833365957","-73.83908620742163","House","Private room","2","1.5","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Free parking on premises,Breakfast,Pets live on this property,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Bathtub,High chair,Room-darkening shades,Host greets you}","1","1","70","2016-09-16","2017-10-02","97","10","10","10","10","10","10","flexible","5.50","$69.00"
"19030149","182461","2010-07-27","within an hour","100%","N/A","f","3","{email, phone, facebook, google, reviews, kba}","t","40.67487866516842","-73.855681225859","Apartment","Entire home/apt","6","1.0","2","4","Real Bed","{TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox,Private entrance,Bathtub,Window guards,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Garden or backyard}","4","2","11","2017-07-10","2017-09-16","98","10","10","10","10","9","10","moderate","3.88","$110.00"
"6576336","34397256","2015-05-27","within an hour","100%","N/A","t","1","{email, phone, reviews}","f","40.690404198356475","-73.83727381554048","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Air conditioning,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Long term stays allowed,Wide doorway,Flat, smooth pathway to front door,Well-lit path to entrance,Step-free access,Wide clearance to bed,Step-free access,Wide entryway}","1","1","74","2015-09-27","2017-09-26","96","10","10","10","10","9","10","moderate","3.01","$65.00"
"4853647","6162041","2013-04-30","within a few hours","100%","N/A","f","2","{email, phone, manual_online, reviews, manual_offline}","t","40.685594064666844","-73.84959598154865","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Free parking on premises,Heating,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace}","1","2","66","2014-12-22","2017-09-06","95","10","10","10","10","9","9","strict","1.95","$99.00"
"6032118","26326122","2015-01-18","within an hour","100%","N/A","t","3","{email, phone, reviews, jumio, offline_government_id, selfie, government_id, identity_manual}","t","40.6894897959486","-73.8402300623426","House","Private room","2","1.5","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Pets live on this property,Dog(s),Heating,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","3","96","2015-04-26","2017-09-22","98","10","10","10","10","9","10","strict","3.23","$55.00"
"4982699","25686141","2015-01-06","within an hour","100%","N/A","f","1","{email, phone, reviews}","f","40.67923871700342","-73.84771407675396","Apartment","Entire home/apt","6","1.0","2","3","Real Bed","{TV,Wireless Internet,Air conditioning,Kitchen,Heating,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","3","58","2015-04-29","2017-09-11","80","9","8","9","9","8","8","moderate","1.96","$99.00"
"20828094","137690897","2017-06-29","within an hour","100%","N/A","f","2","{email, phone, facebook, reviews, jumio, offline_government_id, government_id}","t","40.869017927375474","-73.88902398186752","Apartment","Private room","5","1.0","0","2","Real Bed","{Wireless Internet,Air conditioning,Wheelchair accessible,Elevator,Buzzer/wireless intercom,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron}","1","1","1","2017-09-16","2017-09-16","100","10","4","10","10","10","10","flexible","1","$70.00"
"18898125","131700401","2017-05-23","within an hour","100%","N/A","f","2","{email, phone, reviews}","f","40.8672977271546","-73.89742453158465","Apartment","Private room","1","1.0","2","1","Real Bed","{Wireless Internet,Air conditioning,Smoking allowed,Pets allowed,Heating,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Wide hallway clearance,Step-free access,Wide doorway,Flat, smooth pathway to front door,Well-lit path to entrance,Step-free access,Wide doorway,Wide clearance to bed,Accessible-height bed,Step-free access,Step-free access,Wide entryway,Host greets you}","2","2","8","2017-06-16","2017-09-08","78","7","8","9","9","6","7","strict","2.20","$51.00"
"16814973","23878336","2014-11-18","within an hour","100%","N/A","f","5","{email, phone, reviews, jumio}","t","40.870204181759085","-73.89338903560011","House","Private room","2","4.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Self Check-In,Keypad,Bathtub,Room-darkening shades}","1","3","5","2017-02-27","2017-04-18","92","10","10","10","9","8","10","strict","0.68","$50.00"
"13359647","11070120","2014-01-06","within an hour","100%","N/A","f","2","{email, phone, reviews, jumio}","f","40.859268989450584","-73.90142453603255","Apartment","Private room","1","2.0","1","1","Futon","{Wireless Internet,Air conditioning,Kitchen,Breakfast,Heating,Smoke detector,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Host greets you}","1","7","15","2016-06-09","2017-09-29","97","10","10","10","10","9","9","strict","0.93","$40.00"
"10332161","53169195","2016-01-03","N/A","N/A","N/A","f","1","{email, phone, facebook, reviews, jumio, government_id}","t","40.85598137307292","-73.90051520505813","Apartment","Private room","1","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Heating,Washer,Dryer,Smoke detector,First aid kit,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","3","2","2016-08-05","2016-08-20","90","10","10","9","9","6","9","moderate","0.14","$35.00"
"12955940","71211231","2016-05-09","N/A","N/A","N/A","f","1","{email, phone, reviews, jumio, government_id}","t","40.85395792025741","-73.8987181178327","Apartment","Private room","1","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Dryer,Smoke detector,First aid kit,Essentials,Shampoo,24-hour check-in,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","1","1","2","2016-06-08","2016-06-14","90","10","10","10","9","10","10","moderate","0.12","$34.00"
"19588726","137690897","2017-06-29","within an hour","100%","N/A","f","2","{email, phone, facebook, reviews, jumio, offline_government_id, government_id}","t","40.86729040018006","-73.8904583005959","Apartment","Private room","3","1.0","1","1","Real Bed","{Wireless Internet,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Host greets you}","1","1","4","2017-08-28","2017-10-02","80","8","8","10","10","8","8","flexible","3.24","$70.00"
"16814803","23878336","2014-11-18","within an hour","100%","N/A","f","5","{email, phone, reviews, jumio}","t","40.86925004856852","-73.8953409875736","House","Private room","3","3.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Smoke detector,Carbon monoxide detector,First aid kit,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Keypad,Bathtub,Room-darkening shades}","2","3","27","2017-02-06","2017-09-16","96","10","10","10","10","9","10","strict","3.38","$60.00"
