"id","picture_url","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_picture_url","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month"
"13768853","https://a2.muscache.com/im/pictures/6917ef81-db80-485d-b73e-9b869f94d841.jpg?aki_policy=large","43132977","2015-09-01","within a few hours","100%","100%","f","https://a0.muscache.com/im/users/43132977/profile_pic/1441159961/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.28759769917666","-71.13448153404433","Apartment","Private room","4","1.0","1","2","Real Bed","{Wireless Internet,Air Conditioning,Kitchen,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Lock on Bedroom Door,Hangers,Laptop Friendly Workspace}","$50.00","1","2","10","2016-07-18","2016-08-23","96","10","10","10","10","10","10","flexible","5.77"
"1936861","https://a1.muscache.com/im/pictures/32389184/8e4696d8_original.jpg?aki_policy=large","10021116","2013-11-14","within a few hours","100%","71%","t","https://a2.muscache.com/im/users/10021116/profile_pic/1384481067/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.28997231000651","-71.13614631892551","Apartment","Private room","1","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","$60.00","1","1","143","2014-01-05","2016-08-29","98","10","10","10","10","9","10","flexible","4.39"
"4461111","https://a2.muscache.com/im/pictures/7004f463-a73f-4403-8fc9-103b7c11df47.jpg?aki_policy=large","13226301","2014-03-17","within a few hours","100%","94%","t","https://a0.muscache.com/im/users/13226301/profile_pic/1405183873/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'kba']","t","42.27896822197632","-71.13671455617597","House","Private room","1","1.5","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$45.00","1","2","2","2016-05-19","2016-06-08","100","9","10","10","9","7","9","flexible","0.54"
"1724900","https://a2.muscache.com/im/pictures/24516864/b3cab39b_original.jpg?aki_policy=large","7723912","2013-07-25","within a few hours","77%","89%","f","https://a2.muscache.com/im/users/7723912/profile_pic/1381245542/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews']","f","42.282905456272054","-71.13267673899496","House","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Smoke Detector,First Aid Kit,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$145.00","3","5","26","2013-10-27","2016-08-22","92","10","10","10","10","9","9","strict","0.74"
"13937181","https://a2.muscache.com/im/pictures/02f47ff6-c197-4c42-bee9-b96edc4c4342.jpg?aki_policy=large","82861960","2016-07-10","within an hour","100%","83%","f","https://a2.muscache.com/im/pictures/bf8011ec-148f-43a9-9559-3121a1e631f3.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.27636367614069","-71.13643292507432","House","Private room","2","2.0","1","1","Real Bed","{Wireless Internet,Kitchen,Breakfast,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$45.00","1","2","5","2016-07-22","2016-09-05","96","10","9","10","10","9","9","flexible","3.13"
"3968797","https://a1.muscache.com/im/pictures/62452536/d3f69e1e_original.jpg?aki_policy=large","4762495","2013-01-19","within an hour","100%","92%","t","https://a1.muscache.com/im/users/4762495/profile_pic/1358614186/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.29110718003285","-71.13133846374735","House","Private room","2","1.5","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Other pet(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$85.00","1","1","29","2015-04-06","2016-08-28","97","10","10","10","10","9","10","moderate","1.67"
"1494726","https://a2.muscache.com/im/pictures/fa2642e5-a635-4021-b824-5fb9bcd530dc.jpg?aki_policy=large","7506913","2013-07-15","within a few hours","100%","100%","f","https://a2.muscache.com/im/users/7506913/profile_pic/1415226746/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.275715632046385","-71.13013942666514","House","Private room","1","1.0","1","1","Real Bed","{Cable TV,Internet,Wireless Internet,Air Conditioning,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$75.00","1","3","9","2014-08-31","2016-07-02","93","9","10","10","10","10","10","strict","0.37"
"8473851","https://a1.muscache.com/im/pictures/108873710/e9decc20_original.jpg?aki_policy=large","44625108","2015-09-19","within a few hours","100%","91%","f","https://a2.muscache.com/im/users/44625108/profile_pic/1443215692/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.27493019121742","-71.13062800634724","House","Private room","2","2.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Cat(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$50.00","1","2","14","2015-10-02","2016-08-14","99","10","10","10","10","9","10","flexible","1.23"
"3575220","https://a0.muscache.com/im/pictures/45068406/a582ab78_original.jpg?aki_policy=large","13226301","2014-03-17","within a few hours","100%","94%","t","https://a0.muscache.com/im/users/13226301/profile_pic/1405183873/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'kba']","t","42.2802789130541","-71.13586963457317","House","Private room","1","2.5","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$45.00","1","2","8","2014-09-01","2016-08-21","97","10","9","10","10","9","10","flexible","0.33"
"1591827","https://a2.muscache.com/im/pictures/79747964/7e73da70_original.jpg?aki_policy=large","8491165","2013-08-28","within an hour","100%","67%","f","https://a1.muscache.com/im/users/8491165/profile_pic/1377703555/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.285560027126245","-71.1239986992945","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets live on this property,Dog(s),Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","$60.00","2","2","117","2013-09-13","2016-08-29","92","10","10","10","10","9","9","moderate","3.22"
"3229255","https://a2.muscache.com/im/pictures/50229932/d8d5c1be_original.jpg?aki_policy=large","16343599","2014-06-03","within a few hours","90%","94%","t","https://a1.muscache.com/im/users/16343599/profile_pic/1402933041/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.287025610360985","-71.1335387879796","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$95.00","1","1","53","2014-08-02","2016-08-24","99","10","10","10","10","10","10","strict","2.07"
"1721016","https://a2.muscache.com/im/pictures/84b47869-a24b-49cd-8e95-694f7e0a8df4.jpg?aki_policy=large","7723912","2013-07-25","within a few hours","77%","89%","f","https://a2.muscache.com/im/users/7723912/profile_pic/1381245542/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews']","f","42.28606772927463","-71.1323625033481","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Essentials}","$89.00","2","3","3","2014-08-06","2016-06-06","100","10","10","10","10","10","10","strict","0.12"
"12927298","https://a2.muscache.com/im/pictures/99ac1a51-7ba3-4178-af49-32a20b9a650e.jpg?aki_policy=large","68001856","2016-04-19","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/e67ae5d1-a6e4-4960-8cb4-e211d046f355.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']","t","42.29061655718749","-71.13273461483398","House","Entire home/apt","7","2.0","3","3","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,24-Hour Check-in,Hangers}","$285.00","5","3","2","2016-07-18","2016-09-06","80","10","10","10","10","8","6","strict","1.15"
"594693","https://a1.muscache.com/im/pictures/7845393/520a28bb_original.jpg?aki_policy=large","2139546","2012-04-14","within an hour","100%","100%","f","https://a0.muscache.com/im/users/2139546/profile_pic/1350210854/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'facebook', 'reviews']","f","42.307974813109155","-71.11622135298697","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher}","$70.00","1","2","23","2012-07-22","2016-09-05","93","9","8","10","10","10","9","strict","0.46"
"2384581","https://a1.muscache.com/im/pictures/31743196/00cc6247_original.jpg?aki_policy=large","12083797","2014-02-09","within a day","93%","73%","f","https://a0.muscache.com/im/users/12083797/profile_pic/1391973144/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.309356585821945","-71.11682730260223","House","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$95.00","1","1","14","2014-03-16","2015-11-06","93","9","9","10","10","10","9","flexible","0.46"
"735970","https://a0.muscache.com/im/pictures/11158300/c984eefa_original.jpg?aki_policy=large","3840038","2012-10-11","N/A","N/A","N/A","f","https://a1.muscache.com/im/users/3840038/profile_pic/1353029309/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews']","f","42.31691221390574","-71.1130254234823","Bed & Breakfast","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Breakfast,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer}","$55.00","1","300","3","2012-11-13","2015-05-22","100","10","9","9","9","10","10","flexible","0.06"
"4262255","https://a1.muscache.com/im/pictures/53540862/7f8513e6_original.jpg?aki_policy=large","21873698","2014-09-28","within a few hours","100%","89%","t","https://a1.muscache.com/im/users/21873698/profile_pic/1412445865/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.30398455761773","-71.10449360644687","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Breakfast,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron}","$80.00","1","2","57","2014-10-19","2016-08-29","99","10","10","10","10","10","10","moderate","2.48"
"4000384","https://a0.muscache.com/im/pictures/50311448/1850da38_original.jpg?aki_policy=large","10910804","2013-12-30","within a day","70%","85%","f","https://a2.muscache.com/im/users/10910804/profile_pic/1409447371/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.31632875548343","-71.09909641577438","House","Private room","2","1.0","1","1","Real Bed","{Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$120.00","1","2","58","2014-09-01","2016-08-20","97","10","10","10","10","9","10","flexible","2.36"
"6693305","https://a2.muscache.com/im/pictures/84431950/606fcf04_original.jpg?aki_policy=large","14303759","2014-04-15","within a few hours","100%","89%","t","https://a1.muscache.com/im/users/14303759/profile_pic/1409633532/original.jpg?aki_policy=profile_x_medium","4","['email', 'phone', 'reviews', 'kba']","t","42.32002252367938","-71.10594049773768","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Smoking Allowed,Breakfast,Pets live on this property,Cat(s),Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}","$65.00","1","1","1","2015-07-06","2015-07-06","100","10","8","10","10","10","10","flexible","0.07"
"6730758","https://a2.muscache.com/im/pictures/88164342/7ed7b736_original.jpg?aki_policy=large","207475","2010-08-20","within an hour","100%","100%","t","https://a2.muscache.com/im/pictures/90bb3b97-e9f3-44e0-819f-18765e6593b8.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.31451961008171","-71.10558689277725","Apartment","Private room","4","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Free Parking on Premises,Dog(s),Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$100.00","2","2","46","2015-06-10","2016-08-21","97","10","10","10","10","9","10","moderate","3.03"
"6248970","https://a1.muscache.com/im/pictures/77964308/f4a2f7ce_original.jpg?aki_policy=large","32449720","2015-05-02","within an hour","100%","100%","t","https://a1.muscache.com/im/users/32449720/profile_pic/1430612131/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.321719666668685","-71.10345881692874","Apartment","Private room","1","1.0","1","1","Real Bed","{}","$65.00","1","3","68","2015-05-22","2016-08-27","96","10","9","10","10","9","10","moderate","4.29"
"14246616","https://a2.muscache.com/im/pictures/5b5d14d4-de82-4753-86a0-3c3d2f5c2aa8.jpg?aki_policy=large","5055078","2013-02-11","a few days or more","36%","93%","f","https://a2.muscache.com/im/pictures/c053b84d-de39-4a84-8d7a-b8c3bf02b71b.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'google', 'reviews', 'jumio']","t","42.31951000434093","-71.10537660326158","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Iron}","$63.00","1","2","3","2016-08-06","2016-08-31","73","9","5","10","10","9","9","flexible","2.73"
"3703674","https://a2.muscache.com/im/pictures/b7fb9851-c645-4a92-9912-fa95de44b755.jpg?aki_policy=large","9350281","2013-10-10","within a few hours","100%","50%","f","https://a2.muscache.com/im/pictures/ee0ae4b1-4850-4d2a-9d54-c95cf078262c.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.31527456792091","-71.11331605532413","Townhouse","Private room","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$75.00","1","1","4","2016-02-28","2016-06-19","100","9","10","10","9","10","9","flexible","0.62"
"4792901","https://a0.muscache.com/im/pictures/60498856/21f6f771_original.jpg?aki_policy=large","24701232","2014-12-10","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/24701232/profile_pic/1418632554/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.315499530265065","-71.11706562488624","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher}","$65.00","1","1","2","2015-08-27","2015-09-07","90","9","9","9","9","10","9","strict","0.16"
